"Freq [MHz]","dB(S(1,1)) []"
652,-4.29965791343156
652.1,-4.29555981235571
652.2,-4.29146942917484
652.3,-4.28738674464641
652.4,-4.28331173958714
652.5,-4.2792443948729
652.6,-4.2751846914384
652.7,-4.27113261027701
652.8,-4.26708813244056
652.9,-4.26305123903908
653,-4.25902191124064
653.1,-4.25500013027108
653.2,-4.25098587741387
653.3,-4.24697913400983
653.4,-4.24297988145693
653.5,-4.23898810121014
653.6,-4.23500377478113
653.7,-4.23102688373816
653.8,-4.22705740970581
653.9,-4.22309533436475
654,-4.21914063945162
654.1,-4.21519330675876
654.2,-4.21125331813404
654.3,-4.20732065548061
654.4,-4.20339530075679
654.5,-4.19947723597574
654.6,-4.19556644320539
654.7,-4.19166290456817
654.8,-4.18776660224081
654.9,-4.18387751845417
655,-4.17999563549303
655.1,-4.17612093569588
655.2,-4.17225340145476
655.3,-4.16839301521507
655.4,-4.16453975947529
655.5,-4.16069361678691
655.6,-4.15685456975416
655.7,-4.15302260103383
655.8,-4.14919769333511
655.9,-4.14537982941937
656,-4.14156899209997
656.1,-4.13776516424212
656.2,-4.13396832876263
656.3,-4.13017846862975
656.4,-4.12639556686303
656.5,-4.12261960653303
656.6,-4.11885057076125
656.7,-4.11508844271988
656.8,-4.11133320563162
656.9,-4.10758484276955
657,-4.10384333745689
657.1,-4.10010867306684
657.2,-4.09638083302242
657.3,-4.09265980079625
657.4,-4.08894555991044
657.5,-4.08523809393635
657.6,-4.08153738649442
657.7,-4.07784342125405
657.8,-4.07415618193334
657.9,-4.07047565229902
658,-4.06680181616616
658.1,-4.06313465739809
658.2,-4.05947415990622
658.3,-4.05582030764979
658.4,-4.05217308463579
658.5,-4.04853247491874
658.6,-4.04489846260056
658.7,-4.04127103183035
658.8,-4.03765016680427
658.9,-4.03403585176533
659,-4.03042807100329
659.1,-4.02682680885443
659.2,-4.02323204970139
659.3,-4.01964377797305
659.4,-4.01606197814434
659.5,-4.01248663473606
659.6,-4.00891773231476
659.7,-4.00535525549254
659.8,-4.0017991889269
659.9,-3.9982495173206
660,-3.99470622542149
660.1,-3.99116929802232
660.2,-3.98763871996061
660.3,-3.98411447611855
660.4,-3.9805965514227
660.5,-3.97708493084399
660.6,-3.97357959939743
660.7,-3.97008054214208
660.8,-3.96658774418079
660.9,-3.96310119066012
661,-3.95962086677013
661.1,-3.95614675774427
661.2,-3.95267884885923
661.3,-3.94921712543475
661.4,-3.9457615728335
661.5,-3.94231217646092
661.6,-3.93886892176509
661.7,-3.93543179423654
661.8,-3.93200077940813
661.9,-3.92857586285494
662,-3.92515703019403
662.1,-3.92174426708437
662.2,-3.91833755922669
662.3,-3.91493689236327
662.4,-3.91154225227789
662.5,-3.90815362479561
662.6,-3.90477099578266
662.7,-3.9013943511463
662.8,-3.89802367683467
662.9,-3.89465895883663
663,-3.89130018318166
663.1,-3.88794733593968
663.2,-3.88460040322094
663.3,-3.88125937117587
663.4,-3.87792422599494
663.5,-3.87459495390851
663.6,-3.87127154118669
663.7,-3.86795397413926
663.8,-3.86464223911547
663.9,-3.86133632250391
664,-3.8580362107324
664.1,-3.85474189026786
664.2,-3.85145334761613
664.3,-3.84817056932189
664.4,-3.84489354196849
664.5,-3.84162225217785
664.6,-3.83835668661027
664.7,-3.8350968319644
664.8,-3.83184267497697
664.9,-3.82859420242279
665,-3.82535140111454
665.1,-3.82211425790268
665.2,-3.81888275967529
665.3,-3.81565689335798
665.4,-3.81243664591372
665.5,-3.80922200434274
665.6,-3.80601295568241
665.7,-3.80280948700706
665.8,-3.79961158542792
665.9,-3.796419238093
666,-3.79323243218686
666.1,-3.79005115493062
666.2,-3.78687539358174
666.3,-3.78370513543394
666.4,-3.78054036781708
666.5,-3.77738107809702
666.6,-3.77422725367548
666.7,-3.77107888198997
666.8,-3.76793595051363
666.9,-3.76479844675513
667,-3.76166635825852
667.1,-3.75853967260314
667.2,-3.7554183774035
667.3,-3.75230246030915
667.4,-3.74919190900454
667.5,-3.74608671120896
667.6,-3.74298685467637
667.7,-3.73989232719531
667.8,-3.73680311658877
667.9,-3.73371921071409
668,-3.73064059746282
668.1,-3.72756726476062
668.2,-3.72449920056718
668.3,-3.721436392876
668.4,-3.71837882971443
668.5,-3.71532649914341
668.6,-3.71227938925745
668.7,-3.70923748818448
668.8,-3.70620078408575
668.9,-3.70316926515573
669,-3.70014291962195
669.1,-3.69712173574495
669.2,-3.69410570181814
669.3,-3.69109480616768
669.4,-3.68808903715242
669.5,-3.68508838316369
669.6,-3.68209283262533
669.7,-3.67910237399346
669.8,-3.67611699575644
669.9,-3.67313668643475
670,-3.67016143458085
670.1,-3.66719122877913
670.2,-3.66422605764576
670.3,-3.66126590982861
670.4,-3.65831077400712
670.5,-3.65536063889223
670.6,-3.65241549322622
670.7,-3.64947532578267
670.8,-3.64654012536633
670.9,-3.643609880813
671,-3.64068458098944
671.1,-3.63776421479327
671.2,-3.6348487711529
671.3,-3.63193823902733
671.4,-3.62903260740617
671.5,-3.62613186530948
671.6,-3.62323600178763
671.7,-3.6203450059213
671.8,-3.61745886682128
671.9,-3.61457757362843
672,-3.61170111551358
672.1,-3.60882948167738
672.2,-3.60596266135028
672.3,-3.60310064379236
672.4,-3.60024341829329
672.5,-3.59739097417218
672.6,-3.59454330077754
672.7,-3.59170038748711
672.8,-3.58886222370785
672.9,-3.5860287988758
673,-3.58320010245594
673.1,-3.58037612394221
673.2,-3.5775568528573
673.3,-3.57474227875262
673.4,-3.57193239120818
673.5,-3.56912717983253
673.6,-3.56632663426261
673.7,-3.56353074416373
673.8,-3.5607394992294
673.9,-3.55795288918131
674,-3.55517090376918
674.1,-3.5523935327707
674.2,-3.54962076599146
674.3,-3.54685259326478
674.4,-3.54408900445172
674.5,-3.54132998944092
674.6,-3.53857553814853
674.7,-3.53582564051814
674.8,-3.53308028652066
674.9,-3.53033946615423
675,-3.5276031694442
675.1,-3.52487138644294
675.2,-3.52214410722983
675.3,-3.51942132191112
675.4,-3.51670302061989
675.5,-3.51398919351594
675.6,-3.51127983078569
675.7,-3.50857492264213
675.8,-3.50587445932469
675.9,-3.50317843109921
676,-3.5004868282578
676.1,-3.49779964111877
676.2,-3.49511686002658
676.3,-3.49243847535172
676.4,-3.48976447749063
676.5,-3.48709485686564
676.6,-3.48442960392485
676.7,-3.48176870914208
676.8,-3.47911216301679
676.9,-3.47645995607393
677,-3.47381207886398
677.1,-3.47116852196276
677.2,-3.46852927597139
677.3,-3.46589433151621
677.4,-3.4632636792487
677.5,-3.46063730984541
677.6,-3.45801521400783
677.7,-3.4553973824624
677.8,-3.45278380596031
677.9,-3.45017447527755
678,-3.44756938121475
678.1,-3.44496851459709
678.2,-3.4423718662743
678.3,-3.43977942712049
678.4,-3.43719118803416
678.5,-3.43460713993805
678.6,-3.4320272737791
678.7,-3.42945158052836
678.8,-3.42688005118094
678.9,-3.42431267675588
679,-3.42174944829613
679.1,-3.41919035686846
679.2,-3.41663539356333
679.3,-3.41408454949491
679.4,-3.41153781580094
679.5,-3.40899518364265
679.6,-3.40645664420474
679.7,-3.40392218869524
679.8,-3.4013918083455
679.9,-3.39886549441006
680,-3.39634323816661
680.1,-3.39382503091592
680.2,-3.39131086398173
680.3,-3.38880072871074
680.4,-3.38629461647246
680.5,-3.38379251865922
680.6,-3.38129442668604
680.7,-3.37880033199056
680.8,-3.37631022603301
680.9,-3.37382410029611
681,-3.37134194628499
681.1,-3.36886375552716
681.2,-3.36638951957239
681.3,-3.36391922999265
681.4,-3.36145287838211
681.5,-3.35899045635697
681.6,-3.35653195555543
681.7,-3.35407736763765
681.8,-3.35162668428566
681.9,-3.34917989720327
682,-3.34673699811604
682.1,-3.34429797877119
682.2,-3.34186283093752
682.3,-3.33943154640538
682.4,-3.33700411698658
682.5,-3.33458053451431
682.6,-3.3321607908431
682.7,-3.32974487784875
682.8,-3.32733278742823
682.9,-3.32492451149966
683,-3.32252004200223
683.1,-3.32011937089612
683.2,-3.31772249016243
683.3,-3.31532939180315
683.4,-3.31294006784106
683.5,-3.3105545103197
683.6,-3.30817271130326
683.7,-3.30579466287656
683.8,-3.30342035714495
683.9,-3.30104978623429
684,-3.29868294229083
684.1,-3.29631981748119
684.2,-3.2939604039923
684.3,-3.2916046940313
684.4,-3.28925267982552
684.5,-3.28690435362237
684.6,-3.28455970768934
684.7,-3.28221873431387
684.8,-3.27988142580334
684.9,-3.27754777448498
685,-3.27521777270584
685.1,-3.2728914128327
685.2,-3.270568687252
685.3,-3.26824958836982
685.4,-3.26593410861178
685.5,-3.26362224042302
685.6,-3.2613139762681
685.7,-3.25900930863095
685.8,-3.25670823001484
685.9,-3.25441073294229
686,-3.25211680995501
686.1,-3.24982645361388
686.2,-3.24753965649883
686.3,-3.24525641120884
686.4,-3.24297671036183
686.5,-3.24070054659466
686.6,-3.23842791256302
686.7,-3.2361588009414
686.8,-3.23389320442302
686.9,-3.23163111571979
687,-3.22937252756224
687.1,-3.22711743269946
687.2,-3.22486582389904
687.3,-3.22261769394704
687.4,-3.22037303564792
687.5,-3.21813184182445
687.6,-3.21589410531773
687.7,-3.21365981898704
687.8,-3.21142897570987
687.9,-3.20920156838182
688,-3.20697758991656
688.1,-3.20475703324573
688.2,-3.20253989131899
688.3,-3.20032615710384
688.4,-3.19811582358567
688.5,-3.19590888376763
688.6,-3.19370533067063
688.7,-3.19150515733326
688.8,-3.18930835681173
688.9,-3.18711492217984
689,-3.18492484652891
689.1,-3.18273812296774
689.2,-3.18055474462255
689.3,-3.1783747046369
689.4,-3.1761979961717
689.5,-3.17402461240511
689.6,-3.17185454653248
689.7,-3.16968779176637
689.8,-3.16752434133639
689.9,-3.16536418848924
690,-3.16320732648862
690.1,-3.16105374861518
690.2,-3.15890344816647
690.3,-3.15675641845689
690.4,-3.15461265281766
690.5,-3.15247214459673
690.6,-3.15033488715877
690.7,-3.14820087388508
690.8,-3.14607009817358
690.9,-3.14394255343873
691,-3.1418182331115
691.1,-3.13969713063932
691.2,-3.137579239486
691.3,-3.13546455313172
691.4,-3.13335306507298
691.5,-3.13124476882252
691.6,-3.12913965790927
691.7,-3.12703772587838
691.8,-3.12493896629106
691.9,-3.12284337272459
692,-3.12075093877229
692.1,-3.11866165804344
692.2,-3.11657552416324
692.3,-3.11449253077277
692.4,-3.11241267152892
692.5,-3.11033594010439
692.6,-3.10826233018758
692.7,-3.1061918354826
692.8,-3.10412444970921
692.9,-3.10206016660273
693,-3.09999897991407
693.1,-3.0979408834096
693.2,-3.09588587087118
693.3,-3.09383393609607
693.4,-3.09178507289688
693.5,-3.08973927510157
693.6,-3.08769653655335
693.7,-3.08565685111066
693.8,-3.08362021264716
693.9,-3.0815866150516
694,-3.07955605222784
694.1,-3.07752851809482
694.2,-3.07550400658647
694.3,-3.07348251165166
694.4,-3.0714640272542
694.5,-3.06944854737278
694.6,-3.0674360660009
694.7,-3.06542657714688
694.8,-3.06342007483374
694.9,-3.06141655309925
695,-3.05941600599579
695.1,-3.05741842759039
695.2,-3.05542381196464
695.3,-3.05343215321465
695.4,-3.05144344545104
695.5,-3.04945768279884
695.6,-3.04747485939752
695.7,-3.04549496940088
695.8,-3.04351800697705
695.9,-3.04154396630845
696,-3.03957284159171
696.1,-3.03760462703766
696.2,-3.0356393168713
696.3,-3.03367690533171
696.4,-3.03171738667207
696.5,-3.02976075515957
696.6,-3.0278070050754
696.7,-3.02585613071467
696.8,-3.02390812638643
696.9,-3.02196298641357
697,-3.02002070513283
697.1,-3.01808127689472
697.2,-3.0161446960635
697.3,-3.01421095701712
697.4,-3.01228005414723
697.5,-3.01035198185907
697.6,-3.00842673457149
697.7,-3.00650430671689
697.8,-3.00458469274115
697.9,-3.00266788710366
698,-3.00075388427721
698.1,-2.99884267874797
698.2,-2.99693426501552
698.3,-2.9950286375927
698.4,-2.99312579100564
698.5,-2.99122571979372
698.6,-2.98932841850951
698.7,-2.98743388171873
698.8,-2.98554210400025
698.9,-2.98365307994601
699,-2.98176680416099
699.1,-2.9798832712632
699.2,-2.97800247588362
699.3,-2.97612441266614
699.4,-2.97424907626758
699.5,-2.9723764613576
699.6,-2.97050656261871
699.7,-2.96863937474619
699.8,-2.96677489244806
699.9,-2.96491311044508
700,-2.96305402347067
700.1,-2.9611976262709
700.2,-2.95934391360446
700.3,-2.95749288024257
700.4,-2.95564452096903
700.5,-2.9537988305801
700.6,-2.95195580388453
700.7,-2.95011543570349
700.8,-2.94827772087052
700.9,-2.94644265423155
701,-2.94461023064481
701.1,-2.94278044498081
701.2,-2.94095329212233
701.3,-2.93912876696436
701.4,-2.93730686441406
701.5,-2.93548757939074
701.6,-2.93367090682583
701.7,-2.93185684166284
701.8,-2.93004537885731
701.9,-2.92823651337679
702,-2.92643024020081
702.1,-2.92462655432085
702.2,-2.92282545074028
702.3,-2.92102692447436
702.4,-2.91923097055016
702.5,-2.9174375840066
702.6,-2.91564675989433
702.7,-2.91385849327578
702.8,-2.91207277922504
702.9,-2.91028961282792
703,-2.90850898918184
703.1,-2.90673090339583
703.2,-2.9049553505905
703.3,-2.90318232589802
703.4,-2.90141182446202
703.5,-2.89964384143766
703.6,-2.89787837199152
703.7,-2.89611541130159
703.8,-2.89435495455725
703.9,-2.89259699695921
704,-2.89084153371953
704.1,-2.88908856006151
704.2,-2.88733807121975
704.3,-2.88559006244004
704.4,-2.88384452897936
704.5,-2.88210146610585
704.6,-2.8803608690988
704.7,-2.87862273324857
704.8,-2.87688705385659
704.9,-2.87515382623533
705,-2.87342304570826
705.1,-2.87169470760982
705.2,-2.8699688072854
705.3,-2.86824534009128
705.4,-2.86652430139464
705.5,-2.86480568657351
705.6,-2.86308949101672
705.7,-2.86137571012391
705.8,-2.85966433930547
705.9,-2.85795537398253
706,-2.85624880958689
706.1,-2.85454464156106
706.2,-2.85284286535816
706.3,-2.85114347644194
706.4,-2.84944647028671
706.5,-2.84775184237735
706.6,-2.84605958820924
706.7,-2.84436970328828
706.8,-2.84268218313083
706.9,-2.84099702326365
707,-2.83931421922396
707.1,-2.8376337665593
707.2,-2.83595566082761
707.3,-2.83427989759711
707.4,-2.83260647244633
707.5,-2.83093538096406
707.6,-2.82926661874932
707.7,-2.82760018141134
707.8,-2.82593606456953
707.9,-2.82427426385344
708,-2.82261477490275
708.1,-2.82095759336722
708.2,-2.8193027149067
708.3,-2.81765013519105
708.4,-2.81599984990016
708.5,-2.81435185472389
708.6,-2.81270614536207
708.7,-2.81106271752444
708.8,-2.80942156693064
708.9,-2.80778268931022
709,-2.80614608040252
709.1,-2.80451173595673
709.2,-2.80287965173184
709.3,-2.80124982349659
709.4,-2.79962224702946
709.5,-2.79799691811864
709.6,-2.79637383256201
709.7,-2.7947529861671
709.8,-2.79313437475109
709.9,-2.79151799414074
710,-2.78990384017242
710.1,-2.78829190869202
710.2,-2.78668219555498
710.3,-2.78507469662623
710.4,-2.78346940778019
710.5,-2.7818663249007
710.6,-2.78026544388105
710.7,-2.77866676062392
710.8,-2.77707027104136
710.9,-2.77547597105476
711,-2.77388385659486
711.1,-2.77229392360164
711.2,-2.7707061680244
711.3,-2.76912058582168
711.4,-2.76753717296121
711.5,-2.76595592541994
711.6,-2.76437683918398
711.7,-2.76279991024859
711.8,-2.76122513461816
711.9,-2.75965250830614
712,-2.75808202733509
712.1,-2.7565136877366
712.2,-2.75494748555128
712.3,-2.75338341682873
712.4,-2.75182147762754
712.5,-2.75026166401524
712.6,-2.74870397206828
712.7,-2.74714839787203
712.8,-2.74559493752069
712.9,-2.74404358711738
713,-2.74249434277398
713.1,-2.74094720061123
713.2,-2.73940215675861
713.3,-2.73785920735437
713.4,-2.73631834854552
713.5,-2.73477957648773
713.6,-2.7332428873454
713.7,-2.73170827729157
713.8,-2.73017574250792
713.9,-2.72864527918476
714,-2.72711688352099
714.1,-2.72559055172406
714.2,-2.72406628001
714.3,-2.72254406460334
714.4,-2.72102390173711
714.5,-2.71950578765285
714.6,-2.7179897186005
714.7,-2.7164756908385
714.8,-2.71496370063365
714.9,-2.71345374426115
715,-2.71194581800458
715.1,-2.71043991815585
715.2,-2.7089360410152
715.3,-2.70743418289117
715.4,-2.70593434010055
715.5,-2.70443650896842
715.6,-2.70294068582807
715.7,-2.70144686702102
715.8,-2.69995504889695
715.9,-2.69846522781373
716,-2.69697740013737
716.1,-2.69549156224201
716.2,-2.69400771050987
716.3,-2.69252584133126
716.4,-2.69104595110457
716.5,-2.68956803623619
716.6,-2.68809209314057
716.7,-2.6866181182401
716.8,-2.68514610796519
716.9,-2.68367605875419
717,-2.68220796705337
717.1,-2.68074182931692
717.2,-2.6792776420069
717.3,-2.67781540159328
717.4,-2.67635510455383
717.5,-2.67489674737418
717.6,-2.67344032654776
717.7,-2.67198583857576
717.8,-2.67053327996717
717.9,-2.66908264723871
718,-2.66763393691481
718.1,-2.66618714552762
718.2,-2.66474226961698
718.3,-2.66329930573037
718.4,-2.66185825042293
718.5,-2.66041910025741
718.6,-2.65898185180417
718.7,-2.65754650164116
718.8,-2.65611304635388
718.9,-2.65468148253538
719,-2.65325180678623
719.1,-2.65182401571449
719.2,-2.65039810593573
719.3,-2.64897407407296
719.4,-2.64755191675665
719.5,-2.64613163062469
719.6,-2.64471321232237
719.7,-2.64329665850236
719.8,-2.64188196582472
719.9,-2.64046913095683
720,-2.63905815057342
720.1,-2.63764902135652
720.2,-2.63624173999543
720.3,-2.63483630318676
720.4,-2.63343270763434
720.5,-2.63203095004925
720.6,-2.63063102714976
720.7,-2.62923293566137
720.8,-2.62783667231673
720.9,-2.62644223385566
721,-2.6250496170251
721.1,-2.62365881857913
721.2,-2.62226983527893
721.3,-2.62088266389277
721.4,-2.61949730119595
721.5,-2.61811374397085
721.6,-2.61673198900687
721.7,-2.61535203310041
721.8,-2.61397387305488
721.9,-2.61259750568064
722,-2.61122292779504
722.1,-2.60985013622232
722.2,-2.60847912779368
722.3,-2.60710989934721
722.4,-2.60574244772786
722.5,-2.60437676978749
722.6,-2.60301286238477
722.7,-2.60165072238522
722.8,-2.60029034666116
722.9,-2.59893173209171
723,-2.59757487556278
723.1,-2.59621977396703
723.2,-2.59486642420386
723.3,-2.59351482317938
723.4,-2.59216496780645
723.5,-2.59081685500459
723.6,-2.58947048169999
723.7,-2.58812584482551
723.8,-2.58678294132064
723.9,-2.58544176813151
724,-2.58410232221083
724.1,-2.58276460051791
724.2,-2.58142860001864
724.3,-2.58009431768544
724.4,-2.57876175049729
724.5,-2.57743089543969
724.6,-2.57610174950462
724.7,-2.57477430969058
724.8,-2.57344857300252
724.9,-2.57212453645184
725,-2.5708021970564
725.1,-2.56948155184046
725.2,-2.56816259783469
725.3,-2.56684533207616
725.4,-2.56552975160829
725.5,-2.56421585348088
725.6,-2.56290363475004
725.7,-2.56159309247825
725.8,-2.56028422373424
725.9,-2.55897702559307
726,-2.55767149513606
726.1,-2.5563676294508
726.2,-2.55506542563112
726.3,-2.55376488077707
726.4,-2.55246599199491
726.5,-2.5511687563971
726.6,-2.5498731711023
726.7,-2.54857923323529
726.8,-2.54728693992705
726.9,-2.54599628831464
727,-2.54470727554128
727.1,-2.54341989875628
727.2,-2.54213415511503
727.3,-2.54085004177898
727.4,-2.53956755591567
727.5,-2.53828669469865
727.6,-2.5370074553075
727.7,-2.53572983492782
727.8,-2.53445383075121
727.9,-2.53317943997523
728,-2.53190665980341
728.1,-2.53063548744524
728.2,-2.52936592011613
728.3,-2.52809795503742
728.4,-2.52683158943636
728.5,-2.52556682054607
728.6,-2.52430364560557
728.7,-2.5230420618597
728.8,-2.5217820665592
728.9,-2.52052365696059
729,-2.51926683032624
729.1,-2.51801158392431
729.2,-2.51675791502873
729.3,-2.51550582091924
729.4,-2.5142552988813
729.5,-2.51300634620613
729.6,-2.51175896019069
729.7,-2.51051313813763
729.8,-2.50926887735532
729.9,-2.5080261751578
730,-2.5067850288648
730.1,-2.5055454358017
730.2,-2.5043073932995
730.3,-2.50307089869488
730.4,-2.50183594933009
730.5,-2.50060254255299
730.6,-2.49937067571705
730.7,-2.49814034618129
730.8,-2.4969115513103
730.9,-2.49568428847421
731,-2.49445855504869
731.1,-2.49323434841491
731.2,-2.49201166595957
731.3,-2.49079050507485
731.4,-2.48957086315839
731.5,-2.48835273761332
731.6,-2.48713612584819
731.7,-2.48592102527703
731.8,-2.48470743331924
731.9,-2.48349534739968
732,-2.48228476494856
732.1,-2.4810756834015
732.2,-2.4798681001995
732.3,-2.47866201278888
732.4,-2.47745741862131
732.5,-2.47625431515384
732.6,-2.47505269984876
732.7,-2.47385257017372
732.8,-2.47265392360164
732.9,-2.4714567576107
733,-2.47026106968439
733.1,-2.46906685731139
733.2,-2.46787411798567
733.3,-2.4666828492064
733.4,-2.46549304847796
733.5,-2.46430471330995
733.6,-2.46311784121713
733.7,-2.46193242971946
733.8,-2.46074847634204
733.9,-2.45956597861511
734,-2.45838493407409
734.1,-2.45720534025948
734.2,-2.45602719471691
734.3,-2.4548504949971
734.4,-2.45367523865585
734.5,-2.45250142325406
734.6,-2.45132904635766
734.7,-2.45015810553764
734.8,-2.44898859837004
734.9,-2.44782052243589
735,-2.44665387532127
735.1,-2.44548865461723
735.2,-2.44432485791981
735.3,-2.44316248283005
735.4,-2.44200152695392
735.5,-2.44084198790235
735.6,-2.43968386329123
735.7,-2.43852715074134
735.8,-2.4373718478784
735.9,-2.43621795233304
736,-2.43506546174074
736.1,-2.43391437374189
736.2,-2.43276468598175
736.3,-2.43161639611043
736.4,-2.43046950178286
736.5,-2.42932400065883
736.6,-2.42817989040293
736.7,-2.42703716868457
736.8,-2.42589583317796
736.9,-2.42475588156208
737,-2.42361731152069
737.1,-2.42248012074231
737.2,-2.42134430692022
737.3,-2.42020986775241
737.4,-2.41907680094162
737.5,-2.41794510419532
737.6,-2.41681477522564
737.7,-2.41568581174944
737.8,-2.41455821148825
737.9,-2.41343197216827
738,-2.41230709152034
738.1,-2.41118356727999
738.2,-2.41006139718735
738.3,-2.40894057898718
738.4,-2.40782111042887
738.5,-2.40670298926639
738.6,-2.40558621325833
738.7,-2.40447078016784
738.8,-2.40335668776265
738.9,-2.40224393381503
739,-2.40113251610183
739.1,-2.4000224324044
739.2,-2.39891368050866
739.3,-2.39780625820499
739.4,-2.39670016328833
739.5,-2.39559539355807
739.6,-2.39449194681811
739.7,-2.39338982087681
739.8,-2.392289013547
739.9,-2.39118952264595
740,-2.39009134599538
740.1,-2.38899448142143
740.2,-2.38789892675466
740.3,-2.38680467983005
740.4,-2.38571173848697
740.5,-2.38462010056916
740.6,-2.38352976392478
740.7,-2.38244072640631
740.8,-2.38135298587061
740.9,-2.3802665401789
741,-2.37918138719669
741.1,-2.37809752479386
741.2,-2.37701495084459
741.3,-2.37593366322735
741.4,-2.37485365982492
741.5,-2.37377493852436
741.6,-2.37269749721702
741.7,-2.37162133379847
741.8,-2.37054644616858
741.9,-2.36947283223145
742,-2.3684004898954
742.1,-2.36732941707298
742.2,-2.36625961168097
742.3,-2.36519107164032
742.4,-2.36412379487621
742.5,-2.36305777931798
742.6,-2.36199302289915
742.7,-2.36092952355742
742.8,-2.35986727923461
742.9,-2.35880628787671
743,-2.35774654743385
743.1,-2.35668805586026
743.2,-2.3556308111143
743.3,-2.35457481115845
743.4,-2.35352005395925
743.5,-2.35246653748737
743.6,-2.35141425971751
743.7,-2.35036321862847
743.8,-2.34931341220311
743.9,-2.3482648384283
744,-2.347217495295
744.1,-2.34617138079816
744.2,-2.34512649293677
744.3,-2.34408282971382
744.4,-2.34304038913631
744.5,-2.34199916921521
744.6,-2.34095916796551
744.7,-2.33992038340613
744.8,-2.33888281355999
744.9,-2.33784645645394
745,-2.33681131011879
745.1,-2.33577737258928
745.2,-2.33474464190407
745.3,-2.33371311610575
745.4,-2.33268279324081
745.5,-2.33165367135964
745.6,-2.33062574851653
745.7,-2.32959902276963
745.8,-2.32857349218098
745.9,-2.32754915481648
746,-2.32652600874588
746.1,-2.32550405204278
746.2,-2.32448328278462
746.3,-2.32346369905266
746.4,-2.32244529893197
746.5,-2.32142808051145
746.6,-2.32041204188378
746.7,-2.31939718114545
746.8,-2.31838349639673
746.9,-2.31737098574166
747,-2.31635964728803
747.1,-2.31534947914743
747.2,-2.31434047943514
747.3,-2.31333264627025
747.4,-2.31232597777551
747.5,-2.31132047207744
747.6,-2.31031612730626
747.7,-2.30931294159589
747.8,-2.30831091308396
747.9,-2.30731003991177
748,-2.30631032022431
748.1,-2.30531175217026
748.2,-2.30431433390192
748.3,-2.30331806357528
748.4,-2.30232293934997
748.5,-2.30132895938925
748.6,-2.30033612186001
748.7,-2.29934442493277
748.8,-2.29835386678165
748.9,-2.29736444558438
749,-2.29637615952229
749.1,-2.2953890067803
749.2,-2.2944029855469
749.3,-2.29341809401416
749.4,-2.29243433037771
749.5,-2.29145169283674
749.6,-2.29047017959398
749.7,-2.28948978885571
749.8,-2.28851051883172
749.9,-2.28753236773535
750,-2.28655533378344
750.1,-2.28557941519633
750.2,-2.28460461019787
750.3,-2.28363091701542
750.4,-2.28265833387978
750.5,-2.28168685902526
750.6,-2.28071649068962
750.7,-2.27974722711408
750.8,-2.27877906654333
750.9,-2.27781200722548
751,-2.2768460474121
751.1,-2.27588118535815
751.2,-2.27491741932206
751.3,-2.27395474756564
751.4,-2.2729931683541
751.5,-2.27203267995608
751.6,-2.27107328064358
751.7,-2.270114968692
751.8,-2.26915774238009
751.9,-2.26820159999
752,-2.26724653980721
752.1,-2.26629256012057
752.2,-2.26533965922227
752.3,-2.26438783540783
752.4,-2.2634370869761
752.5,-2.26248741222927
752.6,-2.26153880947281
752.7,-2.26059127701553
752.8,-2.25964481316951
752.9,-2.25869941625015
753,-2.25775508457612
753.1,-2.25681181646936
753.2,-2.25586961025509
753.3,-2.25492846426179
753.4,-2.25398837682119
753.5,-2.25304934626828
753.6,-2.25211137094128
753.7,-2.25117444918165
753.8,-2.25023857933406
753.9,-2.24930375974643
754,-2.24836998876985
754.1,-2.24743726475865
754.2,-2.24650558607035
754.3,-2.24557495106564
754.4,-2.24464535810841
754.5,-2.24371680556573
754.6,-2.24278929180783
754.7,-2.2418628152081
754.8,-2.2409373741431
754.9,-2.24001296699251
755,-2.23908959213917
755.1,-2.23816724796906
755.2,-2.23724593287128
755.3,-2.23632564523803
755.4,-2.23540638346466
755.5,-2.2344881459496
755.6,-2.23357093109438
755.7,-2.23265473730364
755.8,-2.23173956298509
755.9,-2.23082540654951
756,-2.22991226641079
756.1,-2.22900014098583
756.2,-2.22808902869465
756.3,-2.22717892796026
756.4,-2.22626983720877
756.5,-2.22536175486928
756.6,-2.22445467937396
756.7,-2.22354860915799
756.8,-2.22264354265955
756.9,-2.22173947831987
757,-2.22083641458315
757.1,-2.2199343498966
757.2,-2.21903328271043
757.3,-2.21813321147784
757.4,-2.21723413465497
757.5,-2.21633605070098
757.6,-2.21543895807797
757.7,-2.214542855251
757.8,-2.21364774068808
757.9,-2.21275361286019
758,-2.21186047024121
758.1,-2.210968311308
758.2,-2.2100771345403
758.3,-2.20918693842081
758.4,-2.20829772143511
758.5,-2.20740948207171
758.6,-2.20652221882203
758.7,-2.20563593018034
758.8,-2.20475061464385
758.9,-2.20386627071263
759,-2.20298289688963
759.1,-2.20210049168066
759.2,-2.20121905359439
759.3,-2.20033858114239
759.4,-2.19945907283902
759.5,-2.19858052720153
759.6,-2.19770294274999
759.7,-2.19682631800729
759.8,-2.1959506514992
759.9,-2.19507594175424
760,-2.19420218730379
760.1,-2.19332938668203
760.2,-2.19245753842592
760.3,-2.19158664107526
760.4,-2.19071669317259
760.5,-2.18984769326328
760.6,-2.18897963989544
760.7,-2.18811253161997
760.8,-2.18724636699054
760.9,-2.18638114456357
761,-2.18551686289824
761.1,-2.18465352055649
761.2,-2.18379111610297
